age,contract_type,monthly_income,credit_duration_months,loan_amount,loan_remaining,savings,assets_value,default
53,CDD,2328.0631757690117,23,18651.810951669733,0.0,6572.600625228408,22223.595190405016,0
35,Indépendant,2253.572572651407,7,17413.47025808077,10862.905356227242,1165.6005794445023,36601.25887346514,0
56,CDI,3123.728425815472,18,10362.439032372979,8477.905363902855,5776.130400421498,3970.4633009353274,1
49,CDI,3548.2469968956866,50,15542.606380361782,7108.737201121271,8154.477488776067,33705.493053350074,0
41,CDI,3616.5470486319646,59,12910.808379393233,8969.20909865539,6708.09775578132,55970.147836437114,0
40,CDD,2050.2655787373583,20,10041.697786831672,2505.7744322714852,2959.4917948993225,48540.39163100547,0
49,CDI,2332.6225010043777,25,18447.157852575663,0.0,5039.7939292519195,20750.203170397916,0
54,CDI,1153.2494462232398,34,14393.373603458176,9874.300279815847,7191.070793603596,37419.02664247476,1
29,CDI,1855.303946803049,47,12962.249899147604,13266.184688738758,5178.356102652948,34508.48209259858,0
30,CDI,3271.881306477966,34,10722.163817883604,1042.392112253052,8762.854667320686,52040.88094743206,0
40,CDD,3792.4662588385854,8,9860.316194633306,3790.0796920143484,6187.044670520326,0.0,1
42,CDI,1512.5209024960623,24,24943.840119572727,11009.299572109747,7258.767995863493,46693.01053402746,1
52,Indépendant,2026.0285926776846,8,16670.593248149984,9435.55903978741,7464.201940975279,25987.234908541934,0
58,CDI,2478.8753944328582,59,9544.354813985916,19852.43382522683,1799.951890082411,18851.565908243734,0
47,CDI,2724.1289270556854,19,16439.329491614066,12302.629875303594,5149.9581060700375,18422.969568080618,0
34,CDI,1852.317184062683,45,20310.080883977687,11341.697887572194,4002.936579443106,10501.4052568308,1
37,CDI,2839.2488355712717,9,15837.588062650211,4944.84520002047,8131.537984421236,20788.223887890963,0
42,CDI,2120.928522343267,57,21870.106710665623,10099.223185562729,6389.699140112074,13803.989191029066,1
39,CDI,2488.438183297377,16,7285.934289650165,13981.65464990148,4435.362613683229,32703.257557609777,0
30,CDD,2937.0273984029595,36,5043.389763098947,7342.436939708378,1154.4457896720105,38849.06448492571,0
36,CDI,2505.13781584875,48,16302.587109268767,7531.141705051472,209.2750036383768,26151.398855424573,1
53,CDD,2150.891287578745,37,16382.480716869415,8565.414106427732,5931.0278598348605,52495.84809384248,0
29,Indépendant,2412.312156859335,32,1000.0,5342.00527411106,2848.36196829962,21773.680718145923,0
58,Indépendant,2429.3096326357318,35,11882.119543989924,9075.854056493255,6998.379404291699,25367.06366405111,0
36,CDI,2203.9911760942978,48,9956.688428082723,8975.888553102726,70.5792047713212,22905.890356073643,1
29,CDI,2292.963149866318,7,8040.268796484218,13919.945652722627,9778.853594626671,38979.28310871593,0
26,CDI,3778.9177364037732,54,9944.791176950945,7242.430229957187,6991.592269795025,40493.602542778324,0
24,CDI,2948.735558352991,14,17978.9390079968,10698.914184254027,5297.555269933183,37430.50325956645,0
45,Sans emploi,2263.6157455766715,33,9912.974893551458,7361.738872031795,10049.176809208195,28138.370190937956,1
31,CDI,3057.5635236085886,36,10084.389327090792,10559.037767128977,7845.253802663408,9890.657113831665,1
48,CDI,2232.944408195192,39,6905.973455711604,6999.76617683241,3574.9902841488683,25208.391287842398,0
36,CDD,3438.499710069313,20,21344.54821257913,10293.891947780825,5232.728929334988,52172.09570850797,0
64,Indépendant,2795.713753758475,53,17173.16182735317,10912.943316353792,0.0,45198.568311524796,1
33,CDD,2414.158284796617,30,2538.218985485495,3733.375467768764,8192.570931646553,34410.7559503008,0
22,CDI,2858.173540648222,41,10088.799603884068,12409.501682682403,4112.1449660248345,24233.219143223352,0
52,CDI,1243.2990783452005,13,17642.58942197463,7334.0904522079145,0.0,29795.722839982132,1
29,CDD,1598.5860248721558,14,21406.962744914184,6120.813221495402,1454.4842917730257,24299.936414464282,1
42,CDI,1544.8599948807557,42,19204.193796833282,5159.967553319912,7612.73614534823,47895.7753212532,1
38,CDI,2614.3544758109656,53,13221.585448710572,9192.801112392965,9841.40814510846,17415.495024098767,0
53,CDI,3886.011999588073,50,5343.115696034809,7981.513244385911,5061.276556754261,43855.039234454656,0
40,CDI,4285.0401169541055,44,19351.244969556552,9483.228742166744,2053.8459740213193,22061.96142511849,0
33,CDI,3010.440881152606,37,13515.515743397478,9560.883137273917,737.7509309626948,49813.902455429874,1
56,CDI,2900.675579955566,57,15344.31007307535,10434.338581400712,9243.843854423325,36401.6388571201,0
62,CDD,1059.153812677809,22,14112.897808957516,19105.13646461223,6348.403335341682,18759.18900082697,1
59,CDD,2065.8609602127826,40,8222.352502118662,8158.767029327404,4009.581138065761,25360.31379746989,0
56,Indépendant,1869.7729984734087,42,16821.251061114945,5061.706453709707,3295.1846417733777,40674.60910084989,0
31,CDI,2003.3219213991072,24,16132.295155567233,0.0,7015.488913200885,22512.857646389108,0
48,CDI,2365.4849451321684,49,12871.055785426008,3218.732807237655,6932.955482214081,30332.047280718092,0
22,CDI,2122.327537842298,34,17355.528999312435,12941.394603011642,2310.2467596321635,22305.837462765834,0
52,CDD,916.5601516993697,12,8130.00226288347,10879.698027092429,1572.882527297173,56386.7572237282,1
40,Indépendant,3098.3282048940273,33,13654.986120584455,2600.0558139400246,1724.2919128595163,58966.07839426995,0
46,CDI,1641.8055794081547,14,15130.637364678943,17856.849763996885,3595.32625857693,51946.859300875854,1
60,Sans emploi,2691.39749128892,33,6325.361839324689,9307.057910646034,2930.643639251731,28134.390522992508,1
28,CDI,4159.266135799979,11,14714.516945819732,9841.266879521356,9854.276054508697,23958.710299395476,0
35,CDD,1764.4923267308614,34,18668.225733406478,16976.90071974432,3488.658133221683,18312.546307288056,1
64,Indépendant,800.0,22,13483.845379785662,14957.822883312852,1251.0006561508103,53035.81936204659,1
29,Indépendant,2271.1966224959115,21,14829.425487428278,11124.549903328643,1419.507677301418,43960.85566051753,0
26,Indépendant,3380.767707998857,28,17811.720196170834,11316.855763305022,4448.085196875214,44681.41322261011,0
27,Indépendant,4066.6779633764754,36,13060.999455668636,11691.140384683467,0.0,26251.080946786624,1
61,CDI,1516.3603244380665,8,13511.013002278556,7036.131473151936,4819.637858412811,3631.5377361313767,1
34,Indépendant,2897.359378589217,26,9116.482427337665,9147.17159017679,991.3714985553074,7080.635856888552,1
55,CDI,2127.7516345759573,31,14925.316113396175,10297.281976298851,8475.831100225103,30864.510943537643,0
24,Indépendant,2415.2413165566913,41,13325.757581976099,7492.869622486353,5349.687047725834,22159.88615450497,0
63,CDD,4615.474677613628,47,17495.448975266612,4138.321961137788,11363.07080459733,20434.480584110526,0
30,Indépendant,1297.6237372838775,42,17817.299770916194,6935.478394765329,4315.398261493368,35177.225605929365,1
57,CDI,2702.991729195659,58,18956.045195064406,4048.2695683763172,0.0,45204.89744789238,1
59,CDD,2874.1545374123466,27,12458.698245524345,8257.490283488922,9373.043601068612,19481.59397104876,0
26,CDD,3368.6290599514778,47,4117.094571879421,878.1713919739477,6505.769475431205,10415.854715157333,0
44,Indépendant,2578.3865227767164,17,18708.19873232387,9364.15404203019,6970.72363688202,19837.932367834102,0
19,CDI,2746.440431603282,47,17155.604820487046,1474.9020177273405,1992.2492307678526,14340.54056172101,1
22,CDI,2186.681146062567,18,11823.541976569551,6386.10776002798,4871.455833213833,38892.48923888983,0
46,CDI,2715.301552996086,16,17774.700997836684,10016.404297923382,5559.382625406979,29938.368686851176,0
54,CDI,2225.4461796020714,59,7757.050987418792,11164.58684605012,4286.5381471817045,58207.338423533394,0
55,Indépendant,2997.257511884841,21,20151.201064351375,10689.436835534005,0.0,41020.27679457393,1
36,CDI,2204.311731165093,13,13331.87724102975,9278.935657895523,13306.076144777162,57207.84205497248,0
25,Sans emploi,2801.680315121749,45,10855.361934975524,3522.9067390100327,7507.487713484676,8941.869601385766,1
62,CDI,2476.5897490520174,45,11891.49221880556,11922.43341946703,6261.752141061187,0.0,1
18,CDI,3400.8402006177344,50,13842.575069998938,3614.3945419795555,8941.656863041939,33644.880426531025,0
39,Indépendant,2458.885021129211,7,14939.939633502683,12378.303281817301,6932.576633116524,31848.303614881606,0
34,CDD,1081.5740254344948,35,15241.401401997035,10510.81902992682,2968.3913597608985,28158.218781780943,1
24,CDI,3509.5372005711934,35,12851.96278020938,13435.60605895815,8749.34827345307,31436.950884444675,0
42,CDD,1775.4141593099048,17,16001.197867307395,8099.473936065187,7556.648019734045,13139.607229040874,1
62,Indépendant,1976.9869290809443,15,15041.39637166717,4724.943571155916,3082.142548057824,38447.68046826676,0
21,CDI,2023.4709647652062,49,11762.135022128004,2829.3899033630005,7370.044004855134,41042.89860153507,0
53,Sans emploi,3599.550474536654,16,11009.046877893681,3273.682661708295,4278.289903471757,12003.769244953386,1
23,Sans emploi,800.0,20,18041.827714474188,1452.9010055719482,5625.434599395839,24695.453687260633,1
48,CDD,5010.1988269279955,21,17621.630179989526,11768.01166774626,6798.951400739678,25622.042262903586,0
36,CDI,3344.8454472528415,22,15285.681775806317,12269.667812129599,9105.49310391488,19937.836467595815,0
61,CDD,2678.5911313033275,31,19620.977329951005,10214.799701027392,3062.0120446188375,12583.314148001675,1
56,CDI,2456.0847995069707,7,5193.361719161827,7867.836351706885,6094.88654195679,30187.574865381368,0
44,CDI,2728.4432598861254,55,12178.026792466484,16243.837745850049,11047.178678693586,33912.08280996447,0
27,CDI,2916.8979427034706,17,9218.414438326778,7607.40606814397,4471.857511919145,20847.268368535573,0
43,CDI,3016.1724687600454,56,26281.361325689257,8883.667232575574,5589.670333098747,13638.171033653138,1
36,Indépendant,2944.4835728027588,31,18566.099101979933,7808.5939466835225,11042.691423433964,36158.35867562059,0
56,Indépendant,2571.664545004199,28,14604.69008170862,6646.767734146209,6912.432415847314,18490.192871465173,0
20,Indépendant,2342.129263754139,23,18924.95289423078,10523.897959324391,578.0591625166526,25361.917296011914,1
62,CDI,2378.9813730771907,37,20581.378318775576,5466.013243181908,2613.5670435369057,23458.8505776267,0
30,CDI,2344.073375717855,54,20528.158457620353,5197.68869394144,7068.737643096329,48685.62996254492,0
45,CDI,3407.0160774936517,43,19608.517425501766,10725.877541637417,6269.014723671426,19178.543039195727,1
37,Sans emploi,2974.8453778246894,52,13687.298383589692,6009.566533750643,5487.739600216459,55882.89868513476,1
45,CDI,800.0,8,12493.17290258024,8533.928112300717,11483.672549499393,41284.529072122605,1
25,Indépendant,3024.720621223809,43,10189.054100096575,6634.687520945892,3147.538531524816,57313.48013684029,0
58,CDD,2655.78895577502,8,17512.236333645036,7953.794807093408,4776.758529703891,39969.58244369511,0
56,CDI,2485.0329948432823,35,14205.321323356095,5306.843526133504,0.0,26684.33328446744,1
18,Indépendant,2189.1852375288913,6,12907.64484741402,5437.644989003626,8481.979666402916,16239.505062717088,0
20,CDI,3399.290175988811,35,12646.693191360988,4721.071512758862,2603.44309681226,24668.829138385896,0
30,Indépendant,3258.021169698286,50,22250.96315317344,11373.320439445806,8171.410306402787,52309.21537834841,0
45,Sans emploi,1881.6978657411128,37,19763.402064208356,8687.539337005317,7856.090394311904,29280.91811482672,1
42,CDI,2825.641829699628,33,24151.969280640827,11674.203295174659,12047.297776363335,39913.79080732662,0
50,CDI,1722.6746123669714,26,17645.081499460543,12101.546258175847,6947.826729593636,33104.57017598989,1
55,CDD,1396.3054681688557,51,15284.77220127449,6160.3426914573065,3931.7401270396736,33744.917677638616,1
23,Sans emploi,1998.626220328028,18,14872.987746275376,11526.339937554254,6360.868879991276,34322.39525947372,1
61,CDI,3189.914777906207,32,9898.492263692635,7943.517112266269,2722.2414565142367,37430.12230248679,0
62,CDD,3262.5000363008694,41,8692.905041242997,7365.305978082992,5957.480532526727,17788.387633637845,0
49,CDD,2910.4683360778345,12,17536.705109464372,13009.4683866431,4397.292483372883,25876.435936407077,0
62,Indépendant,3080.076629478398,27,10326.606447583727,10215.073851261728,4788.984650984386,34639.6999952451,0
64,CDI,2912.942629691967,15,16057.288769336179,6590.302979745091,2304.900536217309,32452.30833750295,0
38,Indépendant,1986.8147238216384,44,20577.33341547606,9955.173262106593,5901.338179288329,23081.930945816493,0
33,Sans emploi,2845.5380357391523,58,11672.730334845517,2937.1493913216427,7472.690077058206,36249.01372141657,1
38,CDI,3140.327620182146,20,25052.40817295789,8989.251924558466,43.70961598481881,18432.879651641713,1
28,CDI,3103.4330638508595,20,10046.524395279503,2001.6337965672656,2934.2220402045878,11654.907465955956,0
54,Sans emploi,3451.1306971797144,9,19950.97378244923,4062.4014965272677,5504.141507540811,34424.786518337154,1
53,CDI,3066.643077760851,37,17123.78090566181,10338.558793076476,0.0,12022.62393718864,1
52,Indépendant,2781.158566033266,28,20970.476249730757,0.0,10220.793301138756,34201.86003629453,0
36,CDI,3356.120190653142,11,9419.011943201553,15210.04743629902,2866.667556340835,679.7850660186996,1
37,CDI,2478.782992600752,29,26535.104584768054,11337.970882818405,2185.7374437247154,19125.18241264801,1
35,Indépendant,1794.5002790178257,25,14106.124581085473,645.8675100410474,4377.973171229634,25086.346304263272,1
64,CDI,2369.546428844989,42,18383.239696496406,17593.99442677292,5412.118516394671,5900.472380735093,1
58,CDD,1904.0778841548408,25,22222.437444732503,18696.41556994407,2730.5813061429876,24409.915906902403,0
31,CDI,1959.857380020495,17,11976.68966252392,7278.033364041046,7941.240997966781,47775.29456928617,0
32,CDD,2384.385063427586,38,19128.631814735894,4294.043741199026,6199.11961832367,10945.369096746668,1
48,CDI,1866.064063200031,33,11142.651773892536,14745.214296811457,2488.2743191839327,24819.40131717974,0
18,CDI,2253.6307762887677,13,21984.807902289198,6624.839450238963,3432.7846492328854,55539.67004058299,0
20,Sans emploi,985.1082664369715,6,11199.09634385633,8644.158031251416,449.69091082904197,14072.087054838477,1
33,CDI,2670.634965898351,42,15192.534912478795,12869.15893569107,1239.9773133954923,50958.35027600809,0
40,CDD,2500.9643802897795,27,16530.6035050598,7385.954144827213,6162.794984637085,25814.92079931056,0
28,CDI,1846.3290951454474,11,18921.49884861308,7035.782998733327,2519.4063317905143,31528.681288243726,0
29,Indépendant,3027.3965347459243,26,24842.381542132724,2910.420091179126,10412.853359147277,49372.23347114077,0
27,CDI,3250.0561101012468,37,12740.155051927553,5477.8276170479385,5212.769600927428,22723.53091048471,0
49,Sans emploi,1213.9521085048207,40,20693.67387136803,6956.920614975727,941.5297246880145,39465.38510105228,1
33,CDI,1889.8201771470285,20,24851.292243170683,3045.7472438613313,1569.9581417973122,43268.956600883816,0
25,CDI,1884.6861201701613,10,15828.666804324586,3408.2567271624894,8158.909084044284,20237.789891368993,0
55,CDI,1748.0775191129082,51,12249.336249398544,8134.405266575958,4770.459192172777,18578.54749351807,1
29,CDI,3163.5798735453986,55,6349.8313028235425,601.1834173121588,7975.984479672908,26570.953565265503,0
41,CDD,2344.9390889817573,53,24416.378837055312,4483.347937514673,3900.5360597658027,27040.269882581408,0
45,CDI,2288.3881269515114,11,13777.778350378181,15778.37597438809,3319.3037224894697,13815.780313632167,0
25,Indépendant,896.9101084745971,30,9993.207503847245,6618.125411439711,8358.342113103155,20375.992519979525,1
45,CDI,3008.3344241673813,51,8208.349578951187,6117.106367184595,2424.2678689142217,0.0,1
53,CDI,1508.593284117222,45,9983.929048049793,6600.216661940639,6467.162400111085,24985.9097505839,1
43,CDD,2547.9461042130624,34,19598.526466135827,6663.39047418267,4364.649168795896,43415.91270451976,0
25,Indépendant,2721.9015503665532,12,20289.34263837369,10299.475479353536,7636.170240127323,4999.662978381759,1
45,CDI,3588.5268766709205,45,18260.60935727768,10019.464612711203,10455.4519626074,23052.832026846998,0
45,CDI,1452.9436807047102,18,15661.689136766823,6436.966347741919,3823.4669503969726,66634.99211764833,1
54,CDI,800.0,43,8772.397052493321,7144.650307448231,3358.5735836106323,29661.59937999699,1
58,Indépendant,2647.079635802956,23,11350.295270489762,13251.092471960237,6997.425167112066,50351.91551711956,0
53,CDD,3940.408945208683,7,9466.902946593622,1958.7809821189994,1753.9892143907955,14821.27017463204,0
44,CDI,3491.15708235155,13,17864.105027631325,7769.671933805115,9849.396373550106,36732.27608658338,0
34,Indépendant,2667.7275322197006,16,9683.437605691477,8540.986161404928,9338.06765016942,12266.726549374675,0
26,Indépendant,2106.691051494362,38,11428.769444732037,4893.268559603539,2002.6410825187086,36015.96922416426,0
50,CDD,3145.6980773098485,59,14082.563785007465,7539.45358603481,250.62554177928087,42633.72352139675,1
37,Indépendant,1721.163040236425,43,6650.999234518264,4353.294156792466,1518.2685414313464,39074.63768294514,1
30,CDI,2881.0862154849756,53,15233.857154204232,10548.676282806015,1563.8910801226466,24825.940114027235,0
45,CDI,2904.3761273333016,32,14464.235594822318,2647.1733779824826,7405.28169306493,34124.00349026838,0
46,CDI,3348.1679259991038,25,20921.045729808455,12249.334649680237,9647.51094733821,34267.37903114243,0
30,CDI,4707.728031128862,17,10900.67227483124,7706.77937164177,7370.378637856471,39989.844831827286,0
63,CDD,2813.9327737430135,48,8504.022408438323,6207.864562265157,4291.423350150628,28143.495776901203,0
52,Sans emploi,2092.829099434001,36,13129.701752043577,3981.2116013829054,6027.495400731242,43967.082003528514,1
23,CDI,2479.5405502464046,32,9509.54353281992,12122.63118394986,2390.6659015848936,51519.080989440874,0
35,CDI,1084.7392760887053,37,15195.772959065622,5392.551463864163,8291.624136692697,25231.988299424997,1
22,CDI,1944.2294951287536,15,5700.32569086697,3331.0057620220678,6296.086819947598,30696.595919129406,0
64,Sans emploi,2172.574049509517,8,11973.272983113593,12205.853276032476,7319.593346049389,16427.778242824315,1
42,CDI,2080.729281652326,50,10358.141650888901,4382.776746021365,2817.392894420673,35103.85985736402,0
19,CDD,2621.8838976269776,32,17838.785385430343,7622.070743422051,4494.20843939406,35199.565916711916,0
27,CDI,1842.0640540942395,40,10947.176451873174,11275.215102949052,7175.219419943609,30869.795775505536,0
47,CDI,3396.824533859577,36,6319.521207007505,8631.830411123816,9330.538698570845,32000.994814519043,0
62,Sans emploi,2500.165651934558,20,13990.899515327259,14923.406183479894,3175.700721654245,58827.3958361128,1
22,Sans emploi,2492.5597430891085,21,16599.430701372545,4660.19852684929,7341.355721512458,0.0,1
50,CDI,2237.684226789666,18,13643.974033696371,7157.954653601037,2863.7846101691484,22550.146830607948,0
18,Sans emploi,2624.1525470871834,54,11943.38610390446,7467.287438929273,11351.581318479826,24844.144828618802,1
35,CDD,3160.0786117341077,40,11642.189497078687,10484.93981029598,3755.525875182412,51853.68919431452,0
49,Indépendant,1806.2958274312796,57,15564.74016221017,13154.492511352373,6930.515522156335,37129.33213977871,0
64,CDI,1973.5068087397947,16,10552.75625380226,8294.466038514789,5496.828845700898,37495.28754207234,0
28,CDD,2257.0191769786684,26,13357.585142947331,7449.344678558863,12815.909364081479,48897.84286354687,0
38,CDI,1423.303261221428,56,18752.23285443687,2068.032528680539,5689.704824073691,27300.64947295079,1
43,CDD,1844.5937122228017,59,8493.384605471772,8449.52475918678,3454.8319310296156,39784.898037423474,0
42,CDI,2119.0233011642727,16,14781.66490129864,5398.799960014186,6918.519537839189,22038.511677699647,0
39,CDI,3199.511344570182,35,6055.052936014976,10473.745242395078,6851.7226003261185,14200.405112318063,0
44,CDI,2710.04906320154,53,16139.648350049765,6361.263243127887,4527.590408723174,56912.50480954483,0
30,Indépendant,2654.8719290940353,58,10105.953946004694,7037.4477825197155,1715.702407315675,35535.47594646195,0
50,CDI,3180.718369734378,40,20097.959065153977,2158.927941665722,3416.00341582893,39669.93892311903,0
51,CDD,2390.102569280483,27,7615.263451773255,754.1916649498453,7644.496844434758,13797.37972851999,0
58,Sans emploi,2812.3718799431117,43,17210.39518400504,15443.948160734446,0.0,37655.28968792832,1
52,CDI,2417.422597654003,36,21105.655392632467,8518.735638261103,4255.862301842861,56673.49120307759,0
18,CDD,2712.289879519703,19,9846.552992897658,9617.341910522435,7984.59176545035,25838.248974234073,0
38,CDI,2033.7930739107344,29,10690.575355025303,4350.820147268987,4719.511342999857,11163.008382320939,0
23,Indépendant,800.0,55,10279.021778117012,11502.09442871445,11521.13041865823,32759.642904811666,1
45,CDI,2392.576670250957,54,12570.686557978479,10780.559583617442,0.0,14461.546421845573,1
34,CDD,3638.198508879952,37,17587.10899594733,4790.2912223087615,2115.8963932416987,6633.019552934664,1
22,Indépendant,3240.9723217932737,41,12162.475330564383,3761.978256618453,0.0,18978.514578888222,1
48,Sans emploi,3272.3179876729364,37,9395.208873968215,5069.88926469091,10981.071700235898,22611.03307835996,1
22,CDD,3488.904577444974,20,4906.231467083548,7886.869405171553,2165.038547745108,15191.253081735627,0
55,CDI,2570.92607276915,48,23009.73753256198,8668.428012560902,0.0,49897.00173207841,1
20,CDD,2657.8525659244765,40,23402.478152073236,8153.576032954604,3164.2420567236964,58344.15006959212,0
40,Indépendant,2005.87848365252,8,17801.185197442283,13194.920434560816,821.5726754345906,39271.320243111484,1
54,CDD,2247.1417151783603,21,10948.081527875076,5140.172599615767,3185.6453290837917,35762.93238154591,0
54,CDI,2992.616919816913,10,18738.510575658234,3653.3520358843216,5123.687752834711,27869.278309333327,0
27,Sans emploi,3463.107549735053,26,19743.53458746533,8000.396087407282,7414.763312141302,16555.007788304043,1
27,CDD,2388.4429794552,15,13728.759342936331,1227.6607366762155,4475.993179667186,54043.65346610453,0
36,CDD,2139.848588118871,24,15206.842719994453,10782.949994042472,5075.872098004028,29057.197543644834,0
34,CDI,2500.422367085278,30,21158.841147447463,8391.853057904507,3255.2143307896085,23061.217919002494,0
38,CDD,2980.965399143292,9,6797.693214717958,6647.847836360215,464.90531825102244,45221.34936004804,1
31,CDI,1344.9161470931665,34,19992.11411561087,6425.788507003443,0.0,28896.2371517938,1
26,CDD,800.0,24,13454.230943217433,11639.983128484932,3906.542658990916,44659.41364637218,1
63,CDI,2059.570520406733,48,9437.108489944749,11512.591741354123,5253.919335629641,23853.769401966845,0
18,CDD,1523.4300592686732,7,9848.467633528306,7014.512566346587,3684.1564363212474,45264.5538818051,1
62,Sans emploi,2093.4878418821513,15,10676.389327404559,10367.075294231516,0.0,44696.50825412046,1
30,CDI,2381.7757449460228,48,8949.646399493984,11453.481847361352,5604.200279804516,49872.42632985139,0
21,Sans emploi,2137.4012727815893,30,23856.94487194508,9342.104902498852,9887.914648712942,19358.6274060976,1
18,CDI,3661.974027576596,25,17456.014692505007,7178.139921485099,4656.0604594665565,28754.40845431515,0
57,Indépendant,2761.3958116818562,53,20322.413768042843,9524.670829962404,3261.4082672717523,59216.551184043725,0
49,Indépendant,2740.3794876886627,24,17811.84145808339,3843.6534282824987,4818.517879269442,26303.818813433227,0
51,CDD,2997.7657152347215,28,15306.138042350867,8284.422277175703,1686.8604663106435,42165.38697048715,0
45,Indépendant,1588.9335057753847,29,15373.77661682816,7067.494977494973,1493.302612111554,64358.47526432882,1
48,Indépendant,3331.289429936215,16,13012.436805450689,6440.537504826128,6354.242264283909,2264.382061988068,1
25,CDI,2439.388570771632,51,13421.088117799147,1093.9159525462783,7970.964587096997,25806.665430426372,0
56,CDI,3036.38449379297,39,7959.483130935542,3889.608994350284,4558.704943416739,30028.05275837814,0
43,CDD,1642.5142135678757,33,20409.130755201317,6056.420703498474,0.0,3016.82011089156,1
51,Indépendant,1256.9929871871486,10,5933.833569984774,11580.156722555026,6060.046779607252,23160.431730291857,1
20,Indépendant,3154.3117264200228,10,9706.947047354004,9143.29396161595,11202.146511012346,15429.280844189008,0
29,Indépendant,2801.127620878013,56,25060.170654803056,11758.696992111607,4268.305509655145,42865.282025262655,0
18,CDI,1778.3587565139917,26,15680.864415324133,12971.65352960052,4466.4626737897315,4010.2896730860266,1
61,Indépendant,1804.2695349802445,17,15888.552225150994,9317.236580997982,2382.0994096581853,58339.83932970819,0
22,CDI,3400.3478275318157,55,18186.692738838647,8561.173642721187,6444.0619936802295,40348.461198869176,0
47,CDD,1548.4704857061379,9,7298.312534393022,4108.024013259159,2987.049606516162,14192.676296594422,1
47,CDI,3814.138362604771,59,8031.033167649884,15946.685058293237,8064.5056930057835,45396.291823079664,0
34,CDI,1779.503412281705,54,12775.528267255766,2328.623713159238,3027.2583605445334,38954.695102762664,1
64,CDI,3010.7135404867063,47,10483.19521226155,8474.93635283398,6025.374404356891,29418.48562813988,0
40,CDI,2237.1052194008125,25,14625.220174952998,11331.196014181529,4860.96726182132,19178.146761362004,0
32,CDD,2982.5499448658743,43,17427.746476510678,11386.950310125352,9665.3348579279,38214.94923011226,0
54,CDI,2064.708798308646,30,21945.815239352978,3379.6436382427055,6228.4381585941455,31843.80548621894,0
38,CDI,2369.7656751421646,19,19055.441698947954,6320.387988529638,9161.021957374764,19661.392316022233,0
31,CDI,2532.735340316577,16,10028.616441555228,4804.180911529346,5325.8705023315,9851.173588557402,1
19,CDI,1698.250035374822,37,13125.179610261035,78.2630817359186,4487.779098457155,17241.164687442993,1
28,CDI,3092.659476336101,16,11765.274143751927,8521.306966979846,4885.427691394325,22450.532165441622,0
56,CDI,2089.429146822732,23,9917.195604938253,5129.538415040091,2685.7723958684223,47437.30926287212,0
55,CDD,2317.1200677279853,32,8779.124436610837,14021.929138845382,6595.006351111616,42911.38424635862,0
51,CDD,1704.52050031319,59,23321.561938622704,10460.697752754688,2928.92497758954,23248.986985288873,1
55,CDD,800.0,23,15053.21121616325,8165.607800856426,5337.389124553549,23832.090604614106,1
51,CDI,2347.1777899198646,28,13878.84896697626,6109.201870516524,7565.605899391736,44870.2841932755,0
35,CDI,4430.092337290333,16,17421.28783297151,8460.4642791427,9750.646729330816,34010.20124137894,0
47,Indépendant,3127.683430318419,26,17668.730518707864,6976.50473633688,5488.58025159497,33801.221398114496,0
32,CDD,2484.5916962124843,49,20594.128268532106,8278.156435572433,7583.621168198097,19449.368917585223,1
44,CDI,2289.6873366333857,10,11281.691933166172,15606.543083327873,7225.663251142443,28148.717144277813,0
51,CDI,2517.972714249637,28,17013.611084364104,3740.9753786092897,3852.868727537073,30063.92500828632,0
55,CDI,2937.695292140168,46,10444.130118245856,7325.432525406906,11323.410363272533,28632.12379539434,0
50,CDI,1555.349747752924,30,14049.21028130636,10825.553601208896,3271.27339136317,41011.01867783794,1
41,CDI,3391.4573557350977,46,15283.712835810271,6399.436632856701,5272.9838784486965,41480.30759124075,0
32,CDD,3072.3050523529955,59,15772.419978595306,14322.167362433478,9362.359260195282,16215.632479506949,0
47,CDD,3074.5485805663475,15,15551.605529235952,10713.836612047353,9288.37472839647,22496.78226373684,0
59,CDD,2850.780591047782,27,19009.154912724596,5124.438339321507,5042.961194106984,19689.397001695557,0
34,Indépendant,2515.6933261551917,24,12015.058045121139,8816.274809099928,7971.250243521884,50827.88649165322,0
22,Indépendant,3038.288988773456,6,15908.371364517358,5181.565063248796,4328.082990669333,63802.357946487595,0
46,Indépendant,2973.4513069931027,12,11205.475802398,4813.366742583621,3533.963329102826,23045.67937294633,0
21,Sans emploi,2216.767431247181,9,29603.762829429405,7439.208081161676,1361.6327806446802,27493.571316646758,1
27,CDI,2041.1185816824793,6,10435.678411181852,13055.044647607125,7171.644096437842,42634.72246795997,0
34,CDI,2581.4850362095895,20,11496.736728277227,10981.780159138867,7487.662793805368,19391.833811554156,0
27,CDI,3739.21612119615,45,19413.240385065597,7909.689574010976,3296.3321133330146,42973.62491373715,0
34,CDD,1508.7143394768793,17,12852.674282494208,11124.74477920957,5804.300101955705,29686.961054066818,1
37,Indépendant,1325.979787398048,27,19415.230638505145,9074.474841663314,12952.965283615802,3843.904455750555,1
41,CDI,2631.8086729892134,27,15765.112968629424,3320.4278974988492,8440.046900352092,10493.496294424582,1
22,Sans emploi,2540.7101614848143,55,12984.053667231048,7419.449523246759,2295.548172263416,24932.188991238127,1
51,CDI,2638.6733314963267,52,11236.223254376113,7707.3616160741385,8004.686839290163,48344.22832186268,0
